Unnamed: 0,reviews,word_count,sentiment,sentiment_label,vader_sentiment,vader_sentiment_label,tokenized_reviews
1428,checkin at vienna airport was painless ba uses air lounge at vienna and was adequate with enough seating and food was okay boarding was a scrum as there was no priority given to club europe passengers the flight wasnt full therefore service was quite prompt i found the crew to be quite engaging and friendly and were happy to talk to the food was quite mediocre which consisted of afternoon tea scones and miniscule sandwiches one passenger wasnt very happy with the serving and the crew tried her hardest to explain what afternoon tea was business class was quite average to be honest will fly club europe again maybe depending on which route and price ba has a lot of catching up to do compare to other carrier within europe,130,0.3559523809523809,positive,0.9621,positive,"['checkin', 'vienna', 'airport', 'painless', 'ba', 'uses', 'air', 'lounge', 'vienna', 'adequate', 'enough', 'seating', 'food', 'okay', 'boarding', 'scrum', 'priority', 'given', 'club', 'europe', 'passengers', 'flight', 'wasnt', 'full', 'therefore', 'service', 'quite', 'prompt', 'found', 'crew', 'quite', 'engaging', 'friendly', 'happy', 'talk', 'food', 'quite', 'mediocre', 'consisted', 'afternoon', 'tea', 'scones', 'miniscule', 'sandwiches', 'one', 'passenger', 'wasnt', 'happy', 'serving', 'crew', 'tried', 'hardest', 'explain', 'afternoon', 'tea', 'business', 'class', 'quite', 'average', 'honest', 'fly', 'club', 'europe', 'maybe', 'depending', 'route', 'price', 'ba', 'lot', 'catching', 'compare', 'carrier', 'within', 'europe']"
1429,took a day trip to vienna with british airways booked at the last minute flying out at 0720 on a sunday and having an early start to get to the airport i was looking forward to getting some sleep on the flight having never usually been a problem i boarded the aircraft and asked if it would be possible to get a pillow and blanket to be told by a member of crew that these are not for economy passengers  only business freezing temperature onboard the aircraft so managed to get limited sleep  another example of bas pathetic cost cutting antics and demonstrates the nonexistence of customer service within the airline despite it being one of the first flights out of heathrow with no queue for departure and perfect weather conditions  we still managed to arrive about 20 minutes late into vienna  quite as to how is beyond me ill be sticking to easyjet until british airways once again starts to value its passengers as currently they couldnt care less,170,-0.07269345238095239,negative,-0.6975,negative,"['took', 'day', 'trip', 'vienna', 'british', 'airways', 'booked', 'last', 'minute', 'flying', 'sunday', 'early', 'start', 'get', 'airport', 'looking', 'forward', 'getting', 'sleep', 'flight', 'never', 'usually', 'problem', 'boarded', 'aircraft', 'asked', 'would', 'possible', 'get', 'pillow', 'blanket', 'told', 'member', 'crew', 'economy', 'passengers', 'business', 'freezing', 'temperature', 'onboard', 'aircraft', 'managed', 'get', 'limited', 'sleep', 'another', 'example', 'bas', 'pathetic', 'cost', 'cutting', 'antics', 'demonstrates', 'nonexistence', 'customer', 'service', 'within', 'airline', 'despite', 'one', 'first', 'flights', 'heathrow', 'queue', 'departure', 'perfect', 'weather', 'conditions', 'still', 'managed', 'arrive', 'minutes', 'late', 'vienna', 'quite', 'beyond', 'ill', 'sticking', 'easyjet', 'british', 'airways', 'starts', 'value', 'passengers', 'currently', 'couldnt', 'care', 'less']"
1430,glasgow to heathrow ba are a disgrace it once stood for a high standard and flew the flag high my flight from islay was delayed by 2 hours no fault of mine so i missed my connecting flight after being fobbed off as not my fault nothing we can do i ended phoning and after an hour of being passed from pillar to post and back again i had to pay for another flight money grabbing company with lousy customer service and lack of any feeling,86,-0.036,negative,-0.9599,negative,"['glasgow', 'heathrow', 'ba', 'disgrace', 'stood', 'high', 'standard', 'flew', 'flag', 'high', 'flight', 'islay', 'delayed', 'hours', 'fault', 'mine', 'missed', 'connecting', 'flight', 'fobbed', 'fault', 'nothing', 'ended', 'phoning', 'hour', 'passed', 'pillar', 'post', 'back', 'pay', 'another', 'flight', 'money', 'grabbing', 'company', 'lousy', 'customer', 'service', 'lack', 'feeling']"
1431,london to phoenix this week having a window seat on the top deck your kind of rest assured you will have privacy and rest this was successful on the flight with 6 hours slept which was super comfortable which i was surprised at the meals were good and tasty with the service pleasant enough for ba the poorest part of the trip is the tv being so small and picture so poor in the end couldnt really use it as it was so frustrating amongst other operational issues ie press pause and film would start from beginning would i fly again sure why not,104,0.2776041666666667,positive,0.9094,positive,"['london', 'phoenix', 'week', 'window', 'seat', 'top', 'deck', 'kind', 'rest', 'assured', 'privacy', 'rest', 'successful', 'flight', 'hours', 'slept', 'super', 'comfortable', 'surprised', 'meals', 'good', 'tasty', 'service', 'pleasant', 'enough', 'ba', 'poorest', 'part', 'trip', 'tv', 'small', 'picture', 'poor', 'end', 'couldnt', 'really', 'use', 'frustrating', 'amongst', 'operational', 'issues', 'ie', 'press', 'pause', 'film', 'would', 'start', 'beginning', 'would', 'fly', 'sure']"
1432,glasgow to heathrow very disappointed in british airways having been delayed by a partner airline and therefore missed the last connecting flight of the eve ba charged me and my friend full price to rebook for the morning their system had not allowed me to book all the way through using my ba exec club membership so id had to book it as two flights neither ba or loganair would take responsibility leaving us stranded at the airport for the night clearly being a member of the ba exec club counts for nothing very bad customer service ba seems ba and loganair are only in partnership to extort more money from your passengers,113,-0.116875,negative,0.1714,positive,"['glasgow', 'heathrow', 'disappointed', 'british', 'airways', 'delayed', 'partner', 'airline', 'therefore', 'missed', 'last', 'connecting', 'flight', 'eve', 'ba', 'charged', 'friend', 'full', 'price', 'rebook', 'morning', 'system', 'allowed', 'book', 'way', 'using', 'ba', 'exec', 'club', 'membership', 'id', 'book', 'two', 'flights', 'neither', 'ba', 'loganair', 'would', 'take', 'responsibility', 'leaving', 'us', 'stranded', 'airport', 'night', 'clearly', 'member', 'ba', 'exec', 'club', 'counts', 'nothing', 'bad', 'customer', 'service', 'ba', 'seems', 'ba', 'loganair', 'partnership', 'extort', 'money', 'passengers']"
1433,brussels to shanghai via london heathrow all flights on time clean aircraft food good cabin crew friendly  i recommend british airways the only complaint i have is about the ground staff at heathrow i lost my jacket on the shanghai to london flight and ground staff at heathrow gave the mail address of a company for lost objects,58,0.19027777777777777,positive,0.6705,positive,"['brussels', 'shanghai', 'via', 'london', 'heathrow', 'flights', 'time', 'clean', 'aircraft', 'food', 'good', 'cabin', 'crew', 'friendly', 'recommend', 'british', 'airways', 'complaint', 'ground', 'staff', 'heathrow', 'lost', 'jacket', 'shanghai', 'london', 'flight', 'ground', 'staff', 'heathrow', 'gave', 'mail', 'address', 'company', 'lost', 'objects']"
1434,chicago to london heathrow i was dubious about flying ba especially after my last flight over a year ago  after which i left the aircraft feeling very hungry however my trip to usa with ba was surprisingly very good both ways on this flight after deciding not to spend on an upgrade i was pleasantly surprised by being given a seat with extra leg room  didnt feel the need to get up and stretch my legs once although i slept a lot of the way the cabin crew were very helpful  even asking the captain to find the direction of mecca so i could pray in my seat was given two bags of pretzels and two cups of coffee  i had to ask for both but was given without any fuss a380 is a very nice aircraft and the take off and landing was excellent although i noticed a funny not that loud motorised noise coming form the galley noise of the journey for dinner there was butter chicken rice and lentils and a rice pudding type desert all of which was okay  nothing special,185,0.25314285714285717,positive,0.964,positive,"['chicago', 'london', 'heathrow', 'dubious', 'flying', 'ba', 'especially', 'last', 'flight', 'year', 'ago', 'left', 'aircraft', 'feeling', 'hungry', 'however', 'trip', 'usa', 'ba', 'surprisingly', 'good', 'ways', 'flight', 'deciding', 'spend', 'upgrade', 'pleasantly', 'surprised', 'given', 'seat', 'extra', 'leg', 'room', 'didnt', 'feel', 'need', 'get', 'stretch', 'legs', 'although', 'slept', 'lot', 'way', 'cabin', 'crew', 'helpful', 'even', 'asking', 'captain', 'find', 'direction', 'mecca', 'could', 'pray', 'seat', 'given', 'two', 'bags', 'pretzels', 'two', 'cups', 'coffee', 'ask', 'given', 'without', 'fuss', 'nice', 'aircraft', 'take', 'landing', 'excellent', 'although', 'noticed', 'funny', 'loud', 'motorised', 'noise', 'coming', 'form', 'galley', 'noise', 'journey', 'dinner', 'butter', 'chicken', 'rice', 'lentils', 'rice', 'pudding', 'type', 'desert', 'okay', 'nothing', 'special']"
1435,athens to philadelphia via london i chose ba because the fare was cheaper which explains why on a 3 hour 40 minute flight ath to lhr they do not serve food and beverages free on the aircraft having paid for our chosen seats there was no waste envelope whilst my inflight magazine was so overused lhr to phl an immaculate aircraft smooth flight all the way rather poor lunch i was disappointed with ba especially with their decision to charge for fb on european flights,85,-0.03571428571428571,negative,-0.7845,negative,"['athens', 'philadelphia', 'via', 'london', 'chose', 'ba', 'fare', 'cheaper', 'explains', 'hour', 'minute', 'flight', 'ath', 'lhr', 'serve', 'food', 'beverages', 'free', 'aircraft', 'paid', 'chosen', 'seats', 'waste', 'envelope', 'whilst', 'inflight', 'magazine', 'overused', 'lhr', 'phl', 'immaculate', 'aircraft', 'smooth', 'flight', 'way', 'rather', 'poor', 'lunch', 'disappointed', 'ba', 'especially', 'decision', 'charge', 'fb', 'european', 'flights']"
1436,hong kong to london heathrow on b777 in club world this was an interesting comparison as we had flown out to hk on an a350 on cathay pacific and the difference was huge the ba club world cabin is very cramped when compared with cathay the seat configuration is ok if you want to chat to your wife or friend but there is very little room to store items and just feels very cramped the duvets and blankets come in a bag that is in the seat area which the crew insist on putting in the overhead lockers for take off this is fare enough but there is little room they also provide bottle of water which is great but again little storage area the food service was also disappointing the duck breast as my main course was very tough drinks selection was very good plus points go to the cabin crew who were very professional and had a sense of humour understand ba plan to change the business class seating in 2019 and this cannot come soon enough,179,0.13014756944444442,positive,0.9319,positive,"['hong', 'kong', 'london', 'heathrow', 'club', 'world', 'interesting', 'comparison', 'flown', 'hk', 'cathay', 'pacific', 'difference', 'huge', 'ba', 'club', 'world', 'cabin', 'cramped', 'compared', 'cathay', 'seat', 'configuration', 'ok', 'want', 'chat', 'wife', 'friend', 'little', 'room', 'store', 'items', 'feels', 'cramped', 'duvets', 'blankets', 'come', 'bag', 'seat', 'area', 'crew', 'insist', 'putting', 'overhead', 'lockers', 'take', 'fare', 'enough', 'little', 'room', 'also', 'provide', 'bottle', 'water', 'great', 'little', 'storage', 'area', 'food', 'service', 'also', 'disappointing', 'duck', 'breast', 'main', 'course', 'tough', 'drinks', 'selection', 'good', 'plus', 'points', 'go', 'cabin', 'crew', 'professional', 'sense', 'humour', 'understand', 'ba', 'plan', 'change', 'business', 'class', 'seating', 'come', 'soon', 'enough']"
1437,los angeles to london heathrow return  outbound first class return club world a380 both sectors awesome aircraft firstly ba flight deck crews are awesome totally professional and you know that they are tremendous pilots  the cabin crew on both sectors were polite friendly and professional their service was excellent i wasnt feeling well on the out bound flight and i didnt eat anything so i cant comment on the food on the return flight in club world the food was very good no complaints there the seats were comfortable although the club world cabin felt cramped i was in 53k which is a window rear facing bulk head seat as it was a daytime flight the noise coming from the galley didnt bother me but i think it would be an issue on night flights i hope ba change their business class seating for something like aa business class on their 777300s ba business class is really dated and i said it felt cramped my big issue and this isnt entirely bas fault was the over zealous security screening at heathrow i was pulled aside for screening 3 times i dont mind extensive in depth security but to be screened 3 times was excessive i am enrolled in and pay for tsa pre check and if british airways would participate in this program it would save a lot of angst other than that the overall ba experience was totally acceptable,240,0.2771666666666667,positive,0.9865,positive,"['los', 'angeles', 'london', 'heathrow', 'return', 'outbound', 'first', 'class', 'return', 'club', 'world', 'sectors', 'awesome', 'aircraft', 'firstly', 'ba', 'flight', 'deck', 'crews', 'awesome', 'totally', 'professional', 'know', 'tremendous', 'pilots', 'cabin', 'crew', 'sectors', 'polite', 'friendly', 'professional', 'service', 'excellent', 'wasnt', 'feeling', 'well', 'bound', 'flight', 'didnt', 'eat', 'anything', 'cant', 'comment', 'food', 'return', 'flight', 'club', 'world', 'food', 'good', 'complaints', 'seats', 'comfortable', 'although', 'club', 'world', 'cabin', 'felt', 'cramped', 'window', 'rear', 'facing', 'bulk', 'head', 'seat', 'daytime', 'flight', 'noise', 'coming', 'galley', 'didnt', 'bother', 'think', 'would', 'issue', 'night', 'flights', 'hope', 'ba', 'change', 'business', 'class', 'seating', 'something', 'like', 'aa', 'business', 'class', 'ba', 'business', 'class', 'really', 'dated', 'said', 'felt', 'cramped', 'big', 'issue', 'isnt', 'entirely', 'bas', 'fault', 'zealous', 'security', 'screening', 'heathrow', 'pulled', 'aside', 'screening', 'times', 'dont', 'mind', 'extensive', 'depth', 'security', 'screened', 'times', 'excessive', 'enrolled', 'pay', 'tsa', 'pre', 'check', 'british', 'airways', 'would', 'participate', 'program', 'would', 'save', 'lot', 'angst', 'overall', 'ba', 'experience', 'totally', 'acceptable']"
1438,hamburg to abu dhabi via london hamburg to heathrow not even a free glass of water or a candy everything is for purchase i felt cheated heathrow terminal 5 was a big mass getting from my arrival gate to the departure gate took me over 1hr within the same terminal security screening was extremely slow and staff rude i will avoid heathrow in the future long flight to abu dhabi was ok no frills in premium economy but edible food return flight was similar but heathrow terminal 5 less chaotic this time my last flight on ba was over 30 years ago it was a real premium carrier then,109,0.02361111111111111,positive,-0.8299,negative,"['hamburg', 'abu', 'dhabi', 'via', 'london', 'hamburg', 'heathrow', 'even', 'free', 'glass', 'water', 'candy', 'everything', 'purchase', 'felt', 'cheated', 'heathrow', 'terminal', 'big', 'mass', 'getting', 'arrival', 'gate', 'departure', 'gate', 'took', 'within', 'terminal', 'security', 'screening', 'extremely', 'slow', 'staff', 'rude', 'avoid', 'heathrow', 'future', 'long', 'flight', 'abu', 'dhabi', 'ok', 'frills', 'premium', 'economy', 'edible', 'food', 'return', 'flight', 'similar', 'heathrow', 'terminal', 'less', 'chaotic', 'time', 'last', 'flight', 'ba', 'years', 'ago', 'real', 'premium', 'carrier']"
1439,overnight club world flight from rio to london check in at rio was efficient third party lounge premium plaza which was reasonable and had enough space no fast track security lanes in rio plane ready near enough on time with well organized boarding on board standard club world service my feeling is that the food and beverage quality is not as good as it used to be granted they only loaded one of the wine options which was wasnt great either food itself not terribly appetizing breakfast quite rushed which it did not need to be given the long nature of the flight flight landed on time priority bags worked and were off quickly an average experience however ba were not the lowest cost option on this route at the time of booking that was air france a carrier i rate highly but they were a direct flight,148,0.11625,positive,0.6812,positive,"['overnight', 'club', 'world', 'flight', 'rio', 'london', 'check', 'rio', 'efficient', 'third', 'party', 'lounge', 'premium', 'plaza', 'reasonable', 'enough', 'space', 'fast', 'track', 'security', 'lanes', 'rio', 'plane', 'ready', 'near', 'enough', 'time', 'well', 'organized', 'boarding', 'board', 'standard', 'club', 'world', 'service', 'feeling', 'food', 'beverage', 'quality', 'good', 'used', 'granted', 'loaded', 'one', 'wine', 'options', 'wasnt', 'great', 'either', 'food', 'terribly', 'appetizing', 'breakfast', 'quite', 'rushed', 'need', 'given', 'long', 'nature', 'flight', 'flight', 'landed', 'time', 'priority', 'bags', 'worked', 'quickly', 'average', 'experience', 'however', 'ba', 'lowest', 'cost', 'option', 'route', 'time', 'booking', 'air', 'france', 'carrier', 'rate', 'highly', 'direct', 'flight']"
1440,london heathrow to vancouver the 747 on this route is an old worn out aircraft even though i paid for premium economy the seat was hard small and uncomfortable it would not recline without the air stewardess yanking the seat back the front foot rest was broken on one side so that during the whole flight my foot was tilted and slid off the touch on the back of the screen was small difficult to see and barely working the washroom had a leak and when i used it in the middle of the flight water was running along the floor and soaked my socks the air stewardess just gave a small laugh and said i shouldnt have worn socks there was no accessory pack of eye shades etc out of two meal choices one had run out after two rows had been served the  crew appeared bored and not bothered,151,-0.1527777777777778,negative,-0.903,negative,"['london', 'heathrow', 'vancouver', 'route', 'old', 'worn', 'aircraft', 'even', 'though', 'paid', 'premium', 'economy', 'seat', 'hard', 'small', 'uncomfortable', 'would', 'recline', 'without', 'air', 'stewardess', 'yanking', 'seat', 'back', 'front', 'foot', 'rest', 'broken', 'one', 'side', 'whole', 'flight', 'foot', 'tilted', 'slid', 'touch', 'back', 'screen', 'small', 'difficult', 'see', 'barely', 'working', 'washroom', 'leak', 'used', 'middle', 'flight', 'water', 'running', 'along', 'floor', 'soaked', 'socks', 'air', 'stewardess', 'gave', 'small', 'laugh', 'said', 'shouldnt', 'worn', 'socks', 'accessory', 'pack', 'eye', 'shades', 'etc', 'two', 'meal', 'choices', 'one', 'run', 'two', 'rows', 'served', 'crew', 'appeared', 'bored', 'bothered']"
1441,madrid to london credit where its due flew club europe and the crew were excellent friendly attentive and professional the food was a good standard the b767 has a dedicated business class cabin with larger seats think they will be phased out this year but a good example of good service,51,0.38500000000000006,positive,0.9423,positive,"['madrid', 'london', 'credit', 'due', 'flew', 'club', 'europe', 'crew', 'excellent', 'friendly', 'attentive', 'professional', 'food', 'good', 'standard', 'dedicated', 'business', 'class', 'cabin', 'larger', 'seats', 'think', 'phased', 'year', 'good', 'example', 'good', 'service']"
1442,venice to gatwick i use snokart luggage which is designed to be zipped and fastened together to allow skiers to check in one bag only in feb of this year i was told by ba check in staff in venice that it is against their baggage policy to allow luggage to be fastened together the staff were clear that it is ba policy that bags cannot be fastened together for nearly three months i have been asking the ba complaints team to provide evidence of this baggage policy i have had several replies in that time but on each occasion the customer service staff have failed to provide evidence of the baggage policy alleged by their check in staff in venice ba has also refused to confirm whether these two check in staff are in fact ba employees or employed by a third party this is very disappointing in what was a reputable company,154,-0.07555555555555557,negative,-0.822,negative,"['venice', 'gatwick', 'use', 'snokart', 'luggage', 'designed', 'zipped', 'fastened', 'together', 'allow', 'skiers', 'check', 'one', 'bag', 'feb', 'year', 'told', 'ba', 'check', 'staff', 'venice', 'baggage', 'policy', 'allow', 'luggage', 'fastened', 'together', 'staff', 'clear', 'ba', 'policy', 'bags', 'fastened', 'together', 'nearly', 'three', 'months', 'asking', 'ba', 'complaints', 'team', 'provide', 'evidence', 'baggage', 'policy', 'several', 'replies', 'time', 'occasion', 'customer', 'service', 'staff', 'failed', 'provide', 'evidence', 'baggage', 'policy', 'alleged', 'check', 'staff', 'venice', 'ba', 'also', 'refused', 'confirm', 'whether', 'two', 'check', 'staff', 'fact', 'ba', 'employees', 'employed', 'third', 'party', 'disappointing', 'reputable', 'company']"
1443,first 3 legs were trouble free lounges were good some staff were good some were very poor especially the agent i encountered at security in lhr my flight from singapore was delayed in the air and i was not allowed onto my connecting flight british airways rebooked me on the next flight but downgraded me from business to economy and into a centre seat fine i wanted to get home and they said they would compensate me after 3 weeks they finally mailed back to say they would refund the difference to my company who paid the ticket but i was not entitled to any even token gesture of frequent flyer miles for the inconvenience of being downgraded and put in an aisle seat after a long haul flight i missed out on a meal and the option to be comfortable and to try and catch up on further sleep it was all handled very poorly late and without regard to a frequent flyer who has the option to fly via air france or one of the middle east carriers who value my business its left me with a very sour taste in my mouth and i will certainly look at flying with other carriers now,206,0.11212301587301589,positive,0.7803,positive,"['first', 'legs', 'trouble', 'free', 'lounges', 'good', 'staff', 'good', 'poor', 'especially', 'agent', 'encountered', 'security', 'lhr', 'flight', 'singapore', 'delayed', 'air', 'allowed', 'onto', 'connecting', 'flight', 'british', 'airways', 'rebooked', 'next', 'flight', 'downgraded', 'business', 'economy', 'centre', 'seat', 'fine', 'wanted', 'get', 'home', 'said', 'would', 'compensate', 'weeks', 'finally', 'mailed', 'back', 'say', 'would', 'refund', 'difference', 'company', 'paid', 'ticket', 'entitled', 'even', 'token', 'gesture', 'frequent', 'flyer', 'miles', 'inconvenience', 'downgraded', 'put', 'aisle', 'seat', 'long', 'haul', 'flight', 'missed', 'meal', 'option', 'comfortable', 'try', 'catch', 'sleep', 'handled', 'poorly', 'late', 'without', 'regard', 'frequent', 'flyer', 'option', 'fly', 'via', 'air', 'france', 'one', 'middle', 'east', 'carriers', 'value', 'business', 'left', 'sour', 'taste', 'mouth', 'certainly', 'look', 'flying', 'carriers']"
1444,flew london to budapest with british airways massively overpriced compared to other companies on this route like ryanair or easyjet with no real added value no drinks or food served on the flight the checkin process is just as painful and most of the time they force you to ckeck in your hand baggage as well a bit more legroom but that wont justify the 200 price difference on a 2hr flight,72,0.010714285714285723,positive,0.2382,positive,"['flew', 'london', 'budapest', 'british', 'airways', 'massively', 'overpriced', 'compared', 'companies', 'route', 'like', 'ryanair', 'easyjet', 'real', 'added', 'value', 'drinks', 'food', 'served', 'flight', 'checkin', 'process', 'painful', 'time', 'force', 'ckeck', 'hand', 'baggage', 'well', 'bit', 'legroom', 'wont', 'justify', 'price', 'difference', 'flight']"
1445,paid for a vueling airlines flight from florence to gatwick and bumped off flight when called british airways most unhelpful and told the flight had nothing to do with them even though i bought the ticket from bacom and had one flight number ba2058 a shocking attitude towards their paying customer,51,-0.16666666666666666,negative,-0.34,negative,"['paid', 'vueling', 'airlines', 'flight', 'florence', 'gatwick', 'bumped', 'flight', 'called', 'british', 'airways', 'unhelpful', 'told', 'flight', 'nothing', 'even', 'though', 'bought', 'ticket', 'bacom', 'one', 'flight', 'number', 'shocking', 'attitude', 'towards', 'paying', 'customer']"
1446,london to sao paulo overnight club world flight prompt check in at heathrow and into lounge no spaces at the spa galleries lounges were fine and showers clean good wifi aircraft was a 777300 so in flight entertainment was good they also had wifi on board crew experienced and were good service prompt food reasonable and i liked the new white company offerings flight arrived early generally a solid performance,70,0.39330808080808083,positive,0.9474,positive,"['london', 'sao', 'paulo', 'overnight', 'club', 'world', 'flight', 'prompt', 'check', 'heathrow', 'lounge', 'spaces', 'spa', 'galleries', 'lounges', 'fine', 'showers', 'clean', 'good', 'wifi', 'aircraft', 'flight', 'entertainment', 'good', 'also', 'wifi', 'board', 'crew', 'experienced', 'good', 'service', 'prompt', 'food', 'reasonable', 'liked', 'new', 'white', 'company', 'offerings', 'flight', 'arrived', 'early', 'generally', 'solid', 'performance']"
1447,worst ba flight ever flew tampa to london gatwick no greeting by the door shown to economy despite business seat dirty plane bits dangling from the ceiling only once all passengers were seated delay was announced and refuelling commenced which is a clear indication that delay was known earlier probably the worst business class seat around wobbly footrest facing strangers and having to climb over people breakfast was a single meagre roll with one tiny bacon slice and unbranded ketchup at disembarkation the crew did help elderly passengers that was left to other passengers crew just stood there economy was not held back so no priority disembarkation never again,109,-0.23303571428571432,negative,-0.7842,negative,"['worst', 'ba', 'flight', 'ever', 'flew', 'tampa', 'london', 'gatwick', 'greeting', 'door', 'shown', 'economy', 'despite', 'business', 'seat', 'dirty', 'plane', 'bits', 'dangling', 'ceiling', 'passengers', 'seated', 'delay', 'announced', 'refuelling', 'commenced', 'clear', 'indication', 'delay', 'known', 'earlier', 'probably', 'worst', 'business', 'class', 'seat', 'around', 'wobbly', 'footrest', 'facing', 'strangers', 'climb', 'people', 'breakfast', 'single', 'meagre', 'roll', 'one', 'tiny', 'bacon', 'slice', 'unbranded', 'ketchup', 'disembarkation', 'crew', 'help', 'elderly', 'passengers', 'left', 'passengers', 'crew', 'stood', 'economy', 'held', 'back', 'priority', 'disembarkation', 'never']"
1448,flew british airways from london heathrow to dusseldorf despite being row 1 legroom was tiny no comparison to say eurowings which is a budget airline food terrible even worse was the seat this is not business class one expects a degree of comfort next time i will fly eurowings and get decent leg room with a table i can actually work on,62,-0.054166666666666655,negative,-0.7096,negative,"['flew', 'british', 'airways', 'london', 'heathrow', 'dusseldorf', 'despite', 'row', 'legroom', 'tiny', 'comparison', 'say', 'eurowings', 'budget', 'airline', 'food', 'terrible', 'even', 'worse', 'seat', 'business', 'class', 'one', 'expects', 'degree', 'comfort', 'next', 'time', 'fly', 'eurowings', 'get', 'decent', 'leg', 'room', 'table', 'actually', 'work']"
1449,madrid to london the main plus about this flight were the cabin crew who were professional and friendly and hard working the i saw no food in the iberia lounge at madrid no working washrooms and discourteous iberia staff the food on board was ludicrous in business i got a panini  the staff looked embarrassed to serve it waste of money,61,-0.08333333333333333,negative,-0.8126,negative,"['madrid', 'london', 'main', 'plus', 'flight', 'cabin', 'crew', 'professional', 'friendly', 'hard', 'working', 'saw', 'food', 'iberia', 'lounge', 'madrid', 'working', 'washrooms', 'discourteous', 'iberia', 'staff', 'food', 'board', 'ludicrous', 'business', 'got', 'panini', 'staff', 'looked', 'embarrassed', 'serve', 'waste', 'money']"
1450,london to moscow british airways has downgraded their plane to a smaller plane and hence seat in business class is no longer club world flat bed seat but club europe seat not flat bed it is a night flight and this change is important and not acceptable i cannot fly during the day as i have meetings scheduled ba has not offered a like for like change they offered seats on an early flight next morning which is not suitable as this flight is during the day moreover the fare that we paid for the night flight was more expensive that those that ba is offering during the day they also not allowing me to cancel the flight and rebook another or change the outbound flight to another date like friday when the seat whether club world or club europe is less important as saturday not a working day and one can get a rest in summary it is unacceptable that ba is charging more for the flights with club world seat and then swapping it to smaller plane without offering a like for like change this was never the case before and ba was fair previously,197,0.13406862745098042,positive,-0.9384,negative,"['london', 'moscow', 'british', 'airways', 'downgraded', 'plane', 'smaller', 'plane', 'hence', 'seat', 'business', 'class', 'longer', 'club', 'world', 'flat', 'bed', 'seat', 'club', 'europe', 'seat', 'flat', 'bed', 'night', 'flight', 'change', 'important', 'acceptable', 'fly', 'day', 'meetings', 'scheduled', 'ba', 'offered', 'like', 'like', 'change', 'offered', 'seats', 'early', 'flight', 'next', 'morning', 'suitable', 'flight', 'day', 'moreover', 'fare', 'paid', 'night', 'flight', 'expensive', 'ba', 'offering', 'day', 'also', 'allowing', 'cancel', 'flight', 'rebook', 'another', 'change', 'outbound', 'flight', 'another', 'date', 'like', 'friday', 'seat', 'whether', 'club', 'world', 'club', 'europe', 'less', 'important', 'saturday', 'working', 'day', 'one', 'get', 'rest', 'summary', 'unacceptable', 'ba', 'charging', 'flights', 'club', 'world', 'seat', 'swapping', 'smaller', 'plane', 'without', 'offering', 'like', 'like', 'change', 'never', 'case', 'ba', 'fair', 'previously']"
1451,miami to london my most recent ba experience was positive i fly ba for work and leisure up to 4 long haul flights a year on my most recent flight from miami to lhr i found the whole economy experience well above average despite the dated aircraft the 747400 which to me is the legend of the skies the cabin crew in economy were smart attentive and seemed to go beyond the call of duty giving an elite service from the mia ground handling american crew food and beverage service was good seating in my aisle seat 29e generous for my long legs i recently flew ba business club world to the far east for work and despite the unlimited catering and frills the cabin staff lacked the attention and friendliness of this flight well done ba you excel against the north american carriers on routes to the north american gateways who give just a basic service,157,0.16957792207792208,positive,0.9678,positive,"['miami', 'london', 'recent', 'ba', 'experience', 'positive', 'fly', 'ba', 'work', 'leisure', 'long', 'haul', 'flights', 'year', 'recent', 'flight', 'miami', 'lhr', 'found', 'whole', 'economy', 'experience', 'well', 'average', 'despite', 'dated', 'aircraft', 'legend', 'skies', 'cabin', 'crew', 'economy', 'smart', 'attentive', 'seemed', 'go', 'beyond', 'call', 'duty', 'giving', 'elite', 'service', 'mia', 'ground', 'handling', 'american', 'crew', 'food', 'beverage', 'service', 'good', 'seating', 'aisle', 'seat', 'generous', 'long', 'legs', 'recently', 'flew', 'ba', 'business', 'club', 'world', 'far', 'east', 'work', 'despite', 'unlimited', 'catering', 'frills', 'cabin', 'staff', 'lacked', 'attention', 'friendliness', 'flight', 'well', 'done', 'ba', 'excel', 'north', 'american', 'carriers', 'routes', 'north', 'american', 'gateways', 'give', 'basic', 'service']"
1452,gatwick to barbados in december 2017 on a 9 hour flight they provided one meal and afternoon tea which consisted of a mars bar and a cup of tea the plane was aging and yellowing round the edges and the staff were surly the only redeeming thing was that it was cheaper than competitors but still not cheap,58,0.024999999999999994,positive,0.0,neutral,"['gatwick', 'barbados', 'december', 'hour', 'flight', 'provided', 'one', 'meal', 'afternoon', 'tea', 'consisted', 'mars', 'bar', 'cup', 'tea', 'plane', 'aging', 'yellowing', 'round', 'edges', 'staff', 'surly', 'redeeming', 'thing', 'cheaper', 'competitors', 'still', 'cheap']"
